guuid	mlst
89b4260e-4910-4ec0-a2bf-933afedf2f11	1057
89e4852e-515f-4f0b-8c14-ab706b077d75	95
89db24b5-c60a-4ef1-9658-d9ab7e34893c	73
89fd27ed-dbeb-419b-8d32-10b7d0b4963c	69
89bf5efa-c32e-404d-8c95-0078360dc713	127
8968b26b-2687-4b7d-9e7c-3370bc62041c	12
8955e302-9e63-44f2-9774-0e14a6a01a2d	69
8a09ddf7-f392-481a-8012-01b80e19538b	1610
89f7c8d4-4c8f-46e0-b86c-37ef028fdd31	38
8a17cf78-c511-416e-a306-03e607fcee1c	95
8a545b30-4c4f-49c2-bd5a-507040706018	95
8a3bb9f4-7547-4ff9-8b26-85b4b66f9458	73
8a55bd89-8062-4c0c-b04d-df5e5bbbba8d	5484
8a59069a-ee09-4fc2-a67b-1eb6e5d67af7	73
8a6017a9-2310-4929-bfdb-296abc247e8d	73
8a7ac2e3-3e7c-423a-9918-7cfc97547b5e	12
8a75f1d7-389e-4bde-bcd6-3af6dddead81	372
8a949387-cbe0-47ac-910d-91cf8774b016	73
8aad8c0d-fcba-479a-9d44-aeaf3ba132b3	69
8a9d797f-d345-496f-9b66-3645f4dfcf07	404
8ae322a7-3347-4e45-8484-0dbe79af367d	69
8b14555d-b35e-4931-9e0d-3ccb7e1bc7bd	73
8b0d90b0-37eb-4a48-aad1-a67a2087e1d7	963
8af21f43-db4c-4ff5-8813-35e6054c914b	69
8b24b1af-5851-4ab2-b529-53b3c4eedee2	95
8ad96f0e-ee61-4a78-8ef9-ef9d06b92db9	73
8b27334f-0a29-4e59-b8fe-ffa343ac47d2	363
8b27b756-c824-4928-a499-17ed27a98b09	131
8b005789-2a62-43ac-9bd6-f4ba8d81143b	73
8b2f0565-8d04-4ef0-a886-dc1d08b59d40	144
8b71657a-4b4e-44f6-96b3-960c1c70443c	131
8b537d9b-e855-4f14-a814-772b3bfd5a6b	12
8b738443-5a5a-43e3-804d-50a98332a3a7	73
8b363637-d769-4fa5-a4f0-3ea85c98bef0	-
8b86284e-c3e8-4e41-8941-e9703f8dd3eb	73
8b77a82a-9b4b-43d2-a97c-dd72883f3fcc	373
8b9b23b9-ff06-4af6-83b7-e8c8ce5e4c8f	1861
8bad1743-d05a-4bb8-b583-16e2d6c13b55	538
8bb3bbc4-3df2-4519-80dc-75247cb546ad	141
8bc9d3fd-0229-4cb2-9da2-6dec2b33e251	-
8bdefe24-4dae-4729-968a-4a56c979445a	73
8c1b0180-8b64-4cb5-a798-eb91f2f33a6c	1193
8bdfee02-1239-46e2-b46d-14e6dffbc495	95
8bf5ed3f-b4eb-4186-afb4-0c5472c2de2d	23
8c3ee6e7-e570-484b-926c-269c15336fce	69
8be44071-131f-41e2-bde3-6e38265a2bf5	95
8c58683f-32ce-4c9c-918b-e299755eb570	453
8c94319e-188d-4705-a040-c50c602cc016	141
8c651c13-ff51-4224-86f1-80132185d098	405
8cad0e7f-729a-47cd-9440-f3ee9049f6b6	23
8cda435f-186f-48bc-8d39-05947297f4d0	362
8cddf2a5-6bb9-49d5-8f78-34bee1961d2d	2279
8cd09d68-65cc-451c-a06e-ed1bc13b4b60	95
8ce42dd8-14a6-4466-8079-9be1f8ff243e	117
8cf60dbc-d848-4ec3-abe3-8de3d4297bd8	1193
8ce6ee73-2f86-4d6b-b627-2db74898fe5b	73
8d085c80-e941-48cd-89c4-485dbd2835d3	131
8d26b8da-989f-45fd-bdf7-7f4d5aedeb7f	127
8d41d26a-7a0d-4fe9-bff2-0bca985f0cd2	404
8d580228-54bb-4d8f-97d1-b6d2d4a56a4d	453
8d58a486-dec6-41af-9322-e5a54298693e	372
8d71e389-a94e-44d7-9585-763acf43ea84	127
8d5fd424-9741-4757-9601-156c393d14fc	-
8d9b3897-bbec-4c0b-9d9a-832612df1993	131
8d7ac6aa-51ff-47bb-b080-7ca413b5484e	131
8da213d1-8e36-48ce-873d-9c8ef88dd0c4	131
8da914e0-d006-4f7c-9e89-3be53e33722e	14
8ddf5340-3f79-43a1-97c6-29097f7e2d88	93
8dec9287-f974-4397-af3a-e2b1dfa15959	-
8dd44ffa-43b5-43cd-acac-ecbe5ed2ea0e	73
8ded7ff0-2184-45b1-aff7-e8064be63c99	144
8df35df9-26b1-4780-bc26-2edfdf36a01d	12
8e0b91cb-e6b6-490f-b174-efed16e5a9e1	10
8e61dce8-b965-4e0b-b254-793b7690be47	73
8e7d77a3-8fb4-4d14-8586-003495b22b19	12
8e1480a0-8a91-4ebe-b9bd-e79f9d30a460	141
8e5f5ed9-6a8a-49aa-acd3-aca7d1c9f176	515
8ea51bb1-c691-4b0f-92e4-3f247f54a1ff	95
8f29cb87-9147-4864-8ff2-a4cebdbe2743	-
8ea56a9b-5921-4696-b940-a20bae9ceb56	-
8eb18880-edc2-4254-a2d0-a65c5adecaaa	73
8ecaa31e-7f30-4996-92d5-355e309fcbcf	624
8edc5eeb-4418-45cf-9c3b-2e25731734a6	544
8f191563-6ced-4722-84d1-eb9ee3dce5c4	131
8f23084c-2332-4e72-94c2-2c66a54e9dbf	73
8f1ba1d0-3e41-46fd-8fd1-49c502ea9e5c	73
8fc2a230-b78f-4854-b74c-fa423785855e	127
8f4281f8-c7dc-4e0b-a009-40ea722598b3	131
8f4731eb-324d-4db1-82e7-94495c2a243d	14
8fd3d041-f67b-4124-bf51-9bafe1cd559a	131
9028cbf4-58c2-4199-96d5-1c778440423f	69
9029f94c-628c-4214-8eeb-4ab4c6bb137e	73
9034c3f1-1ce2-48f0-b4b0-fb762ae03066	69
904de910-8801-4dd0-9f14-44099e768c78	12
9083151e-b3f3-4b7a-9a21-649346aa26cd	-
90655bb2-479a-45e9-a232-c8c70266af83	73
9093c634-ed0c-4e07-82f0-ae908369fbbf	127
90992c9a-7fb9-42b6-87cb-f24e0a428a37	569
90ab1458-bc82-413a-bcf8-0a061477966f	8530
91004d9f-7523-42eb-a104-91d827cffe19	69
90b2003f-9a6c-4bd6-a7fd-7a5e7ebce4dc	58
91105401-a2ac-41fc-bf71-a64e8b50301a	68
911b1b0b-eb89-40b1-af8b-643c763f115e	73
9118ca67-511b-4c15-b535-0d92ec3fbfc7	73
912f87a5-a0d5-4558-811e-d184cc369e07	95
914988f3-6a0f-491c-ae0e-b024473017fa	80
9185877e-5afc-455b-89c7-5c2d5af23c45	404
9197a45e-6d51-4b58-bb06-7a314334be8b	4993
91d1bf81-7ccc-4551-930b-25fed6d00087	372
91d64271-f87f-4c50-82f2-f1b748a16593	73
91f2185c-908d-4c0e-8f80-6e3ce2e71858	10
92626895-8916-4769-a641-b853e5b03572	73
9224d49b-4b19-49f6-bbaf-5ab2d2e1f9fd	1859
923c8b42-a9cb-4be5-a670-706481ccb298	95
926e74e7-8751-4e97-94ca-a83725bde861	73
92735ead-f1e0-48e0-a47a-2f482d656e06	2958
922a7610-13a4-419f-814d-584550500cea	95
926ff07a-44d2-43e6-8595-808221deec9a	131
927eda62-dec2-4a7c-bcff-8c2f79c76730	95
9285ff33-370e-4016-a74b-f7c214610454	12
93c8bc4d-5d25-4449-a4f9-e69f45454852	5540
928725db-97e7-429a-a637-f38dcf64576d	73
92c5ad69-2770-4b6e-844f-2ef5cc31ad4c	73
92c992ea-490f-4cef-8feb-00718aeb441d	95
932d67a9-fa3f-4f5d-ae00-623e4975ad5a	69
9340217b-3034-4600-8715-254ba0f84805	69
9339a75f-fed3-4455-82b0-a2971976154d	95
937a2324-55e0-4cf8-a815-6aefc50bcff0	144
93969e1d-eefa-4027-a5d5-5410bdc3a04b	404
93dded17-8ae9-461a-9380-1c66258b5dcc	359
93ff3c7e-7cba-4b4f-a090-ef74876711c6	95
941df0de-58f8-475d-a685-726639e77fc0	80
941f01d3-acd4-437f-a49b-2482e8369cad	131
944658d4-74cf-4270-9d0e-88178dc999f8	5667
94794370-18ee-4bf4-b137-a4fac4870db7	2998
948086d0-ea5c-405b-bc7a-ed0b31cb7ddf	73
947d81f0-52ba-48ed-ab73-fe1244bcf9b7	127
9471d3b9-00a5-4969-bfe9-e6cd2b4c99a6	95
94921b82-535b-457a-ae3d-df8cab780ae5	69
949984a8-8247-475d-adc7-d302e2b116e4	10
949ac986-c2e5-4617-b5a6-315fe9657ba6	70
94a6e09d-122e-4b78-b3f1-87c12286ecb8	401
94a4fbd5-4a31-41de-96bd-2b1b5a1cbb10	2015
94a77792-9df1-43a0-8202-40e0dd5735cc	69
94f6bc98-629f-4681-b752-48fa0578a0c8	405
950e331e-37e8-4e99-b581-14b884318eb8	131
94b8b428-8da9-4890-9032-218a2f971b38	69
94dff9ab-d117-4a4c-b302-f874810efbb7	428
9515b857-1d73-431a-bcc5-eb72691e146d	95
9537c39e-2106-4ad0-9f26-3f7936cc8aab	95
956f0c84-a033-4a6f-856e-214518900e9c	73
95736ba7-f19e-4909-86cc-231a533890cd	131
9552364e-75ea-40f2-af62-3fa02904c711	73
9543e790-56fe-4b1e-a075-bf7db0f39c5b	73
958c233c-201b-44bc-bf06-69513051258f	73
9590d174-3bd8-432d-93a9-23c30497c1b9	131
959bd38a-da72-4714-a022-1d2795a1ff9f	73
95961c28-dc40-4708-b3a0-dd387145a432	12
95a0b8b7-cac7-41c2-8c9a-e7b64e949f95	120
95a03c8c-c334-45e5-8c19-91933e06547e	131
95aa2b83-7943-46f2-832f-4f93ca01e245	1851
95b62742-68c2-49ed-9d32-e6498f16fc70	127
95a83e87-1888-47b6-8b12-77b5f15d1a01	127
95c4ee83-daa0-4f0d-9caf-8ab1651fda07	404
95a4ec8e-a5cc-43df-83dd-bd802043f05e	95
95e5504e-fd42-4f16-9d67-3b787951f380	6096
95c7cb4c-0e2b-47b9-ac63-4d326265228e	127
961b1e33-1499-4759-8571-f261d535ba5b	12
961d765c-9b18-4357-9eb6-b2e77e29ae50	73
95fb9406-778a-4841-abae-8b79694f6110	1083
962ae840-8297-4978-ac54-6eed7786164e	73
9662e366-72a5-44a3-8cd0-ecd573785bb4	131
9655c98c-c268-463d-a672-0dc8da0a1f8c	648
966755cf-7964-421f-9619-2bad923a91e6	2944
9671e925-4f84-49b6-98f1-cf2f8ff84446	95
9688a48d-3190-44b5-bc87-389e5842496b	12
969bcae3-101a-4fe4-9b87-4ee153edc467	1193
96db51c9-f84b-4041-9abc-44ecd61bc990	7348
96c74f9c-0f24-4e4d-9a40-8c7be142fa21	453
96adeb45-e7d1-40f4-ac63-293ef3be5dd3	453
96d2c623-a896-4194-b862-b8e1783f8542	73
97115629-748c-469c-bc10-e1ad9b18b4d1	73
970e3b61-3817-4d63-80e0-b0e6f0394132	131
96f233b5-2fc2-4e44-b23d-11c8e4fc8324	12
96fff6cc-b403-4704-a62d-181aec55a1c3	131
971b2798-c226-4928-a127-a7ad701e4426	141
975d05d7-665e-4fcc-b438-5c84505bfb09	95
972c95b3-18da-4eed-a0e6-e22b0c0fbe42	12
9760932b-af64-4997-9f25-e811800f8068	144
9711b411-f31d-4524-b8e7-4a5da99c9462	73
9793d2c5-ba76-45be-befe-6e3d2faf3c0c	5331
977635b2-55ee-480d-89c9-444bff0ab8b3	362
97c0a455-0a37-402f-9569-5b4238df2e0b	46
97ad4f7d-358d-4de1-a4fb-c5a7157facf2	95
97c3c169-1adf-40f4-9e17-aec86420692f	62
97f28867-d324-4abf-99fa-f86c86cf3c58	73
9807b1b3-ea9b-41e4-87e0-d8ef43d1f4a7	14
9808de35-d503-4d6c-b01f-800898cfdbb6	69
98104104-0f2b-4efb-b0a3-82c7207629cf	135
981384ab-de98-45e4-9d77-fdb6617b2871	131
98370b5f-3c2e-4367-9c6f-12d1015586ef	543
98764f14-6f98-402a-9f67-848bcda4d204	1081
9844544e-4320-4760-9024-68c211bff3e6	131
986704bf-1bfc-4055-863a-0255854490d1	127
98913108-351b-4d32-810e-408d3d4a918e	12
98b10f47-a670-46e9-a5a6-d670a61cae53	131
98da29d9-2f6d-4a7f-ad51-fc434650b238	-
98c5e507-ee31-4910-8a54-59736282418d	-
98e7d552-ab92-432d-84b5-b76f65cb16d6	73
99051ff4-3425-4c50-905e-c3e51b97ce79	73
991fa56f-2fa8-4ffe-b943-57b0dd3a9b47	131
9938242b-8abd-4493-aeb0-81a8a72c9175	131
992f4efb-9b73-4349-96ea-0d6519f8a561	131
99438935-7bd8-407f-8551-cb228f3007d1	131
9971ca21-ef77-4bcb-aeb0-96b75671dab0	95
99a757cf-baf3-4e2e-858a-ccdf0aaaa36f	95
99c3d1f3-0dd3-4a14-82ad-be56a2335c08	2601
99761777-7c9c-4c0a-ab7c-ad049792e0d9	73
99c94403-8275-48b2-b720-998a0e51d291	144
99d15922-2119-44ac-96b6-23e517e59a1e	144
9a4c25cb-93cb-450f-95b6-0994dac6532a	73
99f155ea-70ce-42f3-857c-1c26c31b7c77	372
9a4d4e79-765d-4997-b396-e07b80c316ed	69
9a67db55-a765-43ef-b81a-323124cf8b2d	73
9aa2ccf2-ba1e-47af-b5c6-a80519b35cbb	131
9b2c84bb-5207-4c47-a24a-e51647299eda	141
9b04382d-bce9-4d10-a2e7-6291788c6109	95
9ba35faa-d7ab-4425-b328-74d1638894c6	-
9b3382a5-03a9-4f82-af3a-07b85e414304	131
9a95f5a0-6536-4d16-afd2-78fb644606fa	95
9b46cd2f-e6b6-4a29-97ed-7283f2aaa1fa	73
9b6775e5-f6a0-424b-b40c-43eec380f012	95
9b507f25-f072-4df1-8adf-ec2e65da0a65	95
9b84f808-9c7b-43cf-91bb-f0e5a813b614	73
9b8a8cd9-fcb9-4f88-8d31-76a12ae0565b	73
9bb71178-aa95-4585-99a9-e2f40a9389bf	131
9bbc7fba-c551-4e33-add0-ef55fbd926cb	59
9bbd29c8-7d58-4b60-af8f-e2f027385efd	1170
9bc586c8-927d-49c4-b89c-705239b90775	131
9bc7a9cf-8cef-4af6-acd3-08a48f82cf5a	8184
9bdba3f4-efd2-44d5-bf9f-756cd016c00a	998
9be93065-98f5-4616-9905-405cc74d1265	95
9bef13d4-0de9-4933-9aa0-a4b0008b0df5	95
9c20671a-d9c0-4adc-a813-ae72a7f85704	127
9c232441-1ac3-4517-b123-72d41409dfec	-
9c3b032d-a12e-4158-b647-ffda0f36ee77	919
9c0af296-8918-4e87-88fe-e4c96e5b591b	95
9c569f4e-e79c-4e10-89b7-41809128a1b0	-
9c69218e-7b00-459f-add0-153a7d39689f	131
9ca18a07-46b0-4af1-8795-99bfa1717ab8	12
9cc4d34c-c7e4-49fb-8e5a-12a36fe2fa0e	14
9c63d5ae-964a-4dee-9cad-12101aa8914a	58
9cc59b58-c306-4213-9b4d-18f6fa19dfab	95
9ceb2922-7f75-487f-9783-47d90351bd77	69
9cca7ea8-e51d-4582-989c-906aec8e383b	69
9ccfa543-eccc-43cf-ae12-7f359f5b714d	131
9d155a0d-76e4-476c-95b0-5bc60512f916	58
9d2b328f-be09-46eb-bd31-33ea0401b3c6	14
9d3b7872-a957-407f-882a-282dc5a1211c	4569
9d3bc270-e701-4d98-9508-0a9d95e14f11	69
9d49f09f-b95c-4c02-8bbf-380eff9d31e5	38
9d4c36aa-b8df-4b1e-9221-22e5d966d553	428
9d573c06-9819-4901-8e92-a2183e9b753d	38
9d6ff396-d4f4-40fb-9608-20a54863f753	10
9d92c4ea-63e8-47e5-9c5b-47849367dd79	73
9dabbc9f-84a6-485b-8d2e-323bad9bebb2	5150
9dbb243f-181b-4cc1-8500-bcefccb0cd87	537
9db8738b-a10e-488e-9f10-462d5658f7a4	69
9e02aca4-0029-41e1-83a5-a1e63e8d5fb9	131
9e5dd116-8676-493c-9ab9-8f7d0a3c56ac	421
9e71aaf3-b5d6-4bab-98e5-01cd51f84adb	73
9e7fea35-074c-47ef-ad94-a486129bf2ec	80
9e724964-929e-4ab2-8961-c7f0f0eff463	9297
9e841bad-1298-49d3-95a3-22f3c3dd98d9	404
9e8fee5c-a828-4a2a-a731-d2a1f9867cd8	73
9e8fa529-12ba-46d3-991e-51520a27df0b	73
9e957737-01ab-453f-9e40-82564f23613d	62
9e92242d-5424-4445-8f78-accb5b077c4a	95
9eb96ae7-939d-4fac-9859-6f78ee14c6ed	131
9ecc4ebd-e86f-4d09-b1e8-ea33c5ad0e15	429
9eedf0e5-cb9e-4101-97fc-fc25a172ce80	404
9ef3d406-aaa2-479a-8b66-db30f1bef2e6	73
9f11178b-e453-4426-a331-349ff43b6b3d	2076
9eee31d4-272f-4a39-a726-e1c5ec275dc6	10
9f55645a-1de4-4a3c-8701-791c3f3672d0	58
9f261336-c688-4b80-8e87-0df976f08827	5425
9f57aa41-1839-4106-83e1-cc57eff1c249	73
9f549b3e-45c5-4952-b42d-bd58848dd6f2	404
9f69a029-5688-4b99-8812-28826ca46a44	929
9f69baed-bbc8-46a7-9f95-4b11b8b4d933	14
9f7925ce-c1a5-4146-bfd2-25d08d7aebef	95
9f8db067-c04b-42c0-aa3e-4100683dcd62	131
9f942c8a-a8eb-42b7-af6a-68bacec7e7d6	69
9f9c53f6-4b24-483c-8bb1-eb493e68d916	357
9fba8962-bb67-4390-93fb-a4fc55a70d51	354
9f967ade-26aa-4fdc-a408-1d910f1d43b8	95
9fbf2bb7-c4c0-42ef-8593-e697ae82ae1d	23
9f6e48c1-cb9e-41a1-8d21-1724c4ebfd3e	-
ERR1218535	131
ERR1218534	131
ERR1218537	542
ERR1218536	131
ERR1218540	46
ERR1218538	5940
ERR1218539	38
ERR1218541	617
ERR1218542	131
ERR1218543	5941
ERR1218544	131
ERR1218545	131
ERR1218549	101
ERR1218547	542
ERR1218546	58
ERR1218548	93
ERR1218552	206
ERR1218550	101
ERR1218551	58
ERR1218553	641
ERR1218554	10
ERR1218556	744
ERR1218558	44
ERR1218555	953
ERR1218557	131
ERR1218560	405
ERR1218559	1602
ERR1218562	10
ERR1218563	10
ERR1218561	3045
ERR1218564	88
ERR1218581	457
ERR1218583	69
ERR1218582	131
ERR1218586	405
ERR1218585	38
ERR1218587	75
ERR1218584	428
ERR1218588	44
ERR1218589	131
ERR1218591	442
ERR1218590	69
ERR1218594	354
ERR1218593	457
ERR1218596	196
ERR1218595	38
ERR1218598	131
ERR1218592	131
ERR1218599	457
ERR1218597	2003
ERR1218600	405
ERR1218602	2179
ERR1218603	410
ERR1218601	131
ERR1218605	405
ERR1218604	410
ERR1218606	131
ERR1218607	131
ERR1218608	2003
ERR1218609	131
ERR1218610	410
ERR1218612	405
ERR1218611	405
ERR1218613	5942
ERR1218617	648
ERR1218614	38
ERR1218615	95
ERR1218619	2186
ERR1218618	354
ERR1218616	131
ERR1218620	457
ERR1218621	44
ERR1218623	131
ERR1218622	131
ERR1218625	131
ERR1218627	410
ERR1218626	10
ERR1218624	131
ERR1218629	1193
ERR1218628	131
ERR1218630	410
ERR1218632	131
ERR1218631	421
ERR1218636	457
ERR1218634	648
ERR1218635	2003
ERR1218633	131
ERR1218637	131
ERR1218639	457
ERR1218640	127
ERR1218641	10
ERR1218643	6624
ERR1218642	542
ERR1218645	5943
ERR1218644	5943
ERR1218646	2003
ERR1218648	218
ERR1218647	2003
ERR1218649	877
ERR1218650	48
ERR1218651	48
ERR1218652	6622
ERR1218656	538
ERR1218653	1485
ERR1218655	5944
ERR1218654	405
ERR1218659	5945
ERR1218658	4214
ERR1218660	48
ERR1218661	746
ERR1218662	205
ERR1218664	191
ERR1218663	10
ERR1218665	1295
ERR1218666	1642
ERR1218668	165
ERR1218669	165
ERR1218667	3045
ERR1218670	5558
ERR1218671	5558
ERR1218673	3045
ERR1218672	3045
ERR1218677	1196
ERR1218674	1056
ERR1218675	1196
ERR1218678	38
ERR1218676	847
ERR1218679	38
ERR1218680	38
ERR1218681	3268
ERR1218682	131
ERR1218683	398
ERR1218685	196
ERR1218684	131
ERR1218687	48
ERR1218689	410
ERR1218688	877
ERR1218686	1001
ERR1218690	354
ERR1218691	1585
ERR1218693	1585
ERR1218692	34
ERR1218694	5946
ERR1218695	345
ERR1218698	5947
ERR1218697	345
ERR1218696	716
ERR1218700	10
ERR1218701	48
ERR1218702	5948
ERR1218705	405
ERR1218703	20
ERR1218707	410
ERR1218704	20
ERR1218706	38
ERR1218708	2003
ERR1218709	93
ERR1218710	5949
ERR1218711	1295
ERR1218712	354
ERR1218714	10
ERR1218715	10
ERR1218713	354
ERR1218716	88
ERR1218718	410
ERR1218719	5950
ERR1218717	2165
ERR1218721	10
ERR1218720	5951
ERR1218723	654
ERR1218736	6623
ERR1218774	38
ERR3061895	209
ERR3061896	38
ERR3061897	131
ERR3061898	131
ERR3061899	131
ERR3061901	216
ERR3061900	131
ERR3061902	685
ERR3061926	69
ERR3061940	398
ERR3061946	362
ERR3061950	131
ERR3061951	678
ERR3061982	399
ERR3061984	10
ERR3061983	635
ERR3061985	130
ERR3061986	372
ERR3061987	68
ERR3061988	1619
ERR3061990	607
ERR3061991	127
ERR3061989	8858
ERR3062124	457
ERR3061992	5825
ERR3062171	1973
ERR3062170	135
ERR3062172	69
ERR3062173	399
ERR3062174	127
ERR3062175	2351
ERR3062178	337
ERR3062180	23
ERR3062176	141
ERR3062181	297
ERR3062179	4598
ERR3062182	399
ERR3062183	607
ERR3062184	69
ERR3062185	8852
ERR3062190	121
ERR3062193	648
ERR3062187	73
ERR3062194	59
ERR3062196	131
ERR3062195	648
ERR3062197	354
ERR3062200	641
ERR3062211	88
ERR3062213	3021
ERR3062214	12
ERR3062216	3021
ERR3062215	1665
ERR3062220	973
ERR3062221	131
ERR3062219	12
ERR3062217	590
ERR3062222	660
ERR3062227	5268
ERR3062223	3
ERR3062225	131
ERR3062226	70
ERR3062224	10
ERR3062228	10
ERR3062229	131
ERR3062232	38
ERR3062230	12
ERR3062233	131
ERR3062234	59
ERR3062235	59
ERR3062238	1724
ERR3062240	8853
ERR3062241	547
ERR3062236	34
ERR3062243	62
ERR3062244	10
ERR3062237	127
ERR3062245	155
ERR3062246	127
ERR3062248	38
ERR3062247	131
ERR3062249	5024
ERR3062251	648
ERR3062250	69
ERR3062256	131
ERR3062257	405
ERR3062253	131
ERR3062254	38
ERR3062258	48
ERR3062260	12
ERR3062263	10
ERR3062261	641
ERR3062262	6701
ERR3062265	58
ERR3062259	648
ERR3062266	8855
ERR3062267	136
ERR3062269	1231
ERR3062268	141
ERR3062271	5064
ERR3062270	6237
ERR3062272	95
ERR3062274	10
ERR3062275	73
ERR4034031	10
ERR4034034	144
ERR4034032	131
ERR4034043	-
ERR4034033	127
ERR4034035	62
ERR4034037	355
ERR4034036	73
ERR4034042	537
ERR4034040	69
ERR4034041	141
ERR4034039	95
ERR4034038	91
ERR4034045	10
ERR4034044	-
ERR4034047	88
ERR4034048	62
ERR4034049	106
ERR4034046	127
ERR4034051	635
ERR4034050	127
ERR4034053	73
ERR4034052	95
ERR4034054	80
ERR4034056	131
ERR4034055	73
ERR4034057	95
ERR4034062	1193
ERR4034060	73
ERR4034058	130
ERR4034061	543
ERR4034059	95
ERR4034063	2619
ERR4034064	73
ERR4034065	69
ERR4034067	28
ERR4034069	73
ERR4034068	12
ERR4034066	10270
ERR4034072	10
ERR4034071	73
ERR4034070	130
ERR4034073	73
ERR4034075	50
ERR4034074	73
ERR4034076	14
ERR4034078	10
ERR4034077	10275
ERR4034080	69
ERR4034081	131
ERR4034079	95
ERR4034082	73
ERR4034083	80
ERR4034085	73
ERR4034084	10
ERR4034086	127
ERR4034088	73
ERR4034087	69
ERR4034089	537
ERR4034091	73
ERR4034092	69
ERR4034094	69
ERR4034090	131
ERR4034093	95
ERR4034095	135
ERR4034096	131
ERR4034098	95
ERR4034099	131
ERR4034097	10
ERR4034102	10
ERR4034101	69
ERR4034103	127
ERR4034100	131
ERR4034105	59
ERR4034104	34
ERR4034106	88
ERR4034108	10
ERR4034107	95
ERR4034109	43
ERR4034111	104
ERR4034112	95
ERR4034110	73
ERR4034113	69
ERR4034114	73
ERR4034115	73
ERR4034116	80
ERR4034118	73
ERR4034119	131
ERR4034117	491
ERR4034120	10256
ERR4034122	399
ERR4034121	73
ERR4034123	405
ERR4034124	537
ERR4034125	131
ERR4034127	135
ERR4034128	73
ERR4034129	73
ERR4034126	127
ERR4034130	95
ERR4034132	69
ERR4034131	95
ERR4034134	59
ERR4034135	95
ERR4034133	602
ERR4034136	95
ERR4034139	681
ERR4034137	106
ERR4034138	69
ERR4034141	355
ERR4034143	73
ERR4034140	416
ERR4034148	-
ERR4034142	135
ERR4034144	95
ERR4034147	73
ERR4034146	73
ERR4034145	12
ERR4034150	73
ERR4034149	73
ERR4034152	59
ERR4034151	59
ERR4034153	205
ERR4034156	73
ERR4034154	69
ERR4034155	131
ERR4034158	421
ERR4034157	69
ERR4034159	69
ERR4034160	58
ERR4034161	117
ERR4034162	73
ERR4034164	69
ERR4034165	4598
ERR4034167	162
ERR4034168	95
ERR4034163	48
ERR4034166	131
ERR4034170	117
ERR4034171	73
ERR4034169	95
ERR4034173	69
ERR4034176	998
ERR4034174	95
ERR4034177	538
ERR4034175	73
ERR4034179	95
ERR4034178	95
ERR4034180	95
ERR4034182	58
ERR4034184	95
ERR4034183	58
ERR4034185	95
ERR4034186	117
ERR4034188	12
ERR4034189	2328
ERR4034192	73
ERR4034181	-
ERR4034172	-
ERR4034191	95
ERR4034190	95
ERR4034194	8318
ERR4034193	491
ERR4034196	73
ERR4034195	106
ERR4034187	-
ERR4034198	95
ERR4034199	73
ERR4034197	95
ERR4034202	131
ERR4034201	131
ERR4034204	73
ERR4034200	127
ERR4034208	1861
ERR4034207	141
ERR4034206	5363
ERR4034211	10
ERR4034209	131
ERR4034205	95
ERR4034210	1011
ERR4034203	-
ERR4034212	95
ERR4034214	421
ERR4034213	95
ERR4034216	12
ERR4034217	73
ERR4034218	10
ERR4034215	-
ERR4034219	12
ERR4034220	69
ERR4034221	95
ERR4034222	10401
ERR4034224	10
ERR4034225	12
ERR4034223	127
ERR4034226	131
ERR4034229	1193
ERR4034227	131
ERR4034231	12
ERR4034228	73
ERR4034230	14
ERR4034232	127
ERR4034234	410
ERR4034236	1432
ERR4034233	1304
ERR4034235	127
ERR4034237	95
ERR4034239	38
ERR4034241	73
ERR4034242	131
ERR4034238	144
ERR4034243	69
ERR4034240	95
ERR4034245	95
ERR4034246	95
ERR4034244	95
ERR4034247	95
ERR4034248	69
ERR4034251	95
ERR4034249	73
ERR4034252	7092
ERR4034250	69
ERR4034253	95
ERR4034254	602
ERR4034256	95
ERR4034255	372
ERR4034257	144
ERR4034258	7427
ERR4034259	69
ERR4034261	95
ERR4034260	88
ERR4034262	10
ERR4034263	23
ERR4034266	993
ERR4034265	73
ERR4034268	69
ERR4034267	80
ERR4034264	127
ERR4034269	409
ERR4034270	127
ERR4034271	95
ERR4034273	10272
ERR4034274	4995
ERR4034275	409
ERR4034272	14
ERR4034278	95
ERR4034276	106
ERR4034277	88
ERR4034279	1125
ERR4034280	131
ERR4034282	73
ERR4034281	372
ERR4034283	23
ERR4034285	5644
ERR4034287	372
ERR4034284	95
ERR4034289	2678
ERR4034290	69
ERR4034291	1723
ERR4034286	550
ERR4034288	636
ERR4034292	12
ERR4034294	12
ERR4034293	69
ERR4034296	641
ERR4034298	127
ERR4034297	538
ERR4034295	73
ERR4034300	95
ERR4034299	73
ERR4034302	88
ERR4034303	5451
ERR4034304	69
ERR4034301	12
ERR4034311	3727
ERR4034305	69
ERR4034306	141
ERR4034307	127
ERR4034309	372
ERR4034310	681
ERR4034312	1146
ERR4034313	58
ERR4034308	1441
ERR4034314	95
ERR4034315	70
ERR4034317	80
ERR4034316	95
ERR4034319	1441
ERR4034318	501
ERR4034321	59
ERR4034322	135
ERR4034324	95
ERR4034323	372
ERR4034320	91
ERR4034326	95
ERR4034325	95
ERR4034327	95
ERR4034328	88
ERR4034330	95
ERR4034329	73
ERR4034331	69
ERR4034333	73
ERR4034332	345
ERR4034336	131
ERR4034335	80
